Numero;Area;Idioma;Gabarito;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE;sim_media;sim_maxima;par_mais_similar
6;Linguagens, Códigos e suas Tecnologias;;B;0.5765576362609863;0.5893888473510742;0.6483685970306396;0.7573325634002686;0.5457702875137329;0.6837668418884277;0.703039288520813;0.6961660385131836;0.5673656463623047;0.6592546701431274;0.6427010416984558;0.7573325634002686;AE
7;Linguagens, Códigos e suas Tecnologias;;E;0.27164822816848755;0.14100903272628784;0.287462055683136;0.2115800529718399;0.3452991247177124;0.6186012625694275;0.44710367918014526;0.33723485469818115;0.7670175433158875;0.4813987612724304;0.39083545953035354;0.7670175433158875;CE
8;Linguagens, Códigos e suas Tecnologias;;B;0.4648894667625427;0.4173687696456909;0.3407347798347473;0.5359089374542236;0.17468106746673584;0.4505021274089813;0.1917107105255127;0.2765626013278961;0.5299051403999329;0.4776420593261719;0.3859905660152435;0.5359089374542236;AE
9;Linguagens, Códigos e suas Tecnologias;;A;0.5104663372039795;0.3162115216255188;0.31159716844558716;0.42906075716018677;0.244186133146286;0.2853528559207916;0.4101535677909851;0.2447296380996704;0.3963117003440857;0.30531054735183716;0.3453380227088928;0.5104663372039795;AB
10;Linguagens, Códigos e suas Tecnologias;;D;0.5108069181442261;0.4552658200263977;0.6517837047576904;0.50868821144104;0.43828362226486206;0.5147608518600464;0.3440150320529938;0.5665382742881775;0.3624020218849182;0.44850194454193115;0.48010464012622833;0.6517837047576904;AD
11;Linguagens, Códigos e suas Tecnologias;;A;0.3015836477279663;0.37195563316345215;0.25723469257354736;0.4810795783996582;0.27874839305877686;0.5506435632705688;0.36083951592445374;0.32238930463790894;0.39436811208724976;0.26983606815338135;0.35886785089969636;0.5506435632705688;BD
12;Linguagens, Códigos e suas Tecnologias;;D;0.5063814520835876;0.5944253206253052;0.5528887510299683;0.5144243240356445;0.4492875039577484;0.3604772090911865;0.3699270486831665;0.3103564381599426;0.3905099630355835;0.5745169520378113;0.46231949627399443;0.5944253206253052;AC
13;Linguagens, Códigos e suas Tecnologias;;A;0.3432329297065735;0.661780595779419;0.2740427255630493;0.3486822545528412;0.30702048540115356;0.4853677451610565;0.4267128109931946;0.2830008268356323;0.3492891788482666;0.2767833471298218;0.37559128999710084;0.661780595779419;AC
14;Linguagens, Códigos e suas Tecnologias;;A;0.4806171953678131;0.4731607139110565;0.38235220313072205;0.45411771535873413;0.3523373007774353;0.4509512782096863;0.5036622881889343;0.5488199591636658;0.40083062648773193;0.5431582927703857;0.4590007573366165;0.5488199591636658;CD
15;Linguagens, Códigos e suas Tecnologias;;A;0.2608834505081177;0.42054522037506104;0.2734895348548889;0.6285345554351807;0.5798192024230957;0.39799612760543823;0.3329584002494812;0.5505203008651733;0.37979188561439514;0.24151219427585602;0.4066050872206688;0.6285345554351807;AE
16;Linguagens, Códigos e suas Tecnologias;;A;0.5401991009712219;0.3586021065711975;0.4272139072418213;0.5298658013343811;0.3082195818424225;0.3184555172920227;0.34325098991394043;0.31142354011535645;0.41123074293136597;0.5188899040222168;0.4067351192235947;0.5401991009712219;AB
17;Linguagens, Códigos e suas Tecnologias;;A;0.48197609186172485;0.4464978873729706;0.36409664154052734;0.6157081127166748;0.5327557921409607;0.4542710483074188;0.5369555354118347;0.4573596119880676;0.5411455035209656;0.4109761118888855;0.48417423367500306;0.6157081127166748;AE
18;Linguagens, Códigos e suas Tecnologias;;C;0.49720299243927;0.2503681778907776;0.36073794960975647;0.5256645679473877;0.41086387634277344;0.5784323215484619;0.6474039554595947;0.3993034362792969;0.3882424235343933;0.6947815418243408;0.47530012428760526;0.6947815418243408;DE
19;Linguagens, Códigos e suas Tecnologias;;B;0.5571063756942749;0.3343867063522339;0.3419463634490967;0.5930564403533936;0.5018443465232849;0.4047788977622986;0.701888918876648;0.4225786328315735;0.48843494057655334;0.4895339012145996;0.4835555523633957;0.701888918876648;BE
20;Linguagens, Códigos e suas Tecnologias;;A;0.4615311026573181;0.3190023899078369;0.6535167694091797;0.617735743522644;0.5099957585334778;0.5805056095123291;0.5574225783348083;0.5315372943878174;0.348565936088562;0.5782614946365356;0.515807467699051;0.6535167694091797;AD
21;Linguagens, Códigos e suas Tecnologias;;E;0.664065957069397;0.5354334115982056;0.5461397171020508;0.4359768033027649;0.5100795030593872;0.4250408113002777;0.5013583302497864;0.630443811416626;0.5430750846862793;0.4656943380832672;0.5257307767868042;0.664065957069397;AB
22;Linguagens, Códigos e suas Tecnologias;;B;0.23460009694099426;0.09609641134738922;0.17773261666297913;0.27541056275367737;0.04852243512868881;0.29725897312164307;0.22718264162540436;0.07020629197359085;0.13176123797893524;0.11504939198493958;0.1673820659518242;0.29725897312164307;BD
23;Linguagens, Códigos e suas Tecnologias;;D;0.6939239501953125;0.6084978580474854;0.6981635689735413;0.45543718338012695;0.6052457690238953;0.6894405484199524;0.6896933317184448;0.7496613264083862;0.5175254344940186;0.544069766998291;0.6251658737659455;0.7496613264083862;CD
24;Linguagens, Códigos e suas Tecnologias;;E;0.21316657960414886;0.2800179719924927;0.31235241889953613;0.3880532681941986;0.3699710965156555;0.4164581298828125;0.2597571015357971;0.3454909324645996;0.37917518615722656;0.34100013971328735;0.3305442824959755;0.4164581298828125;BD
25;Linguagens, Códigos e suas Tecnologias;;A;0.43503499031066895;0.48857906460762024;0.31548798084259033;0.2959005832672119;0.24394561350345612;0.4604754149913788;0.37191998958587646;0.24322231113910675;0.3026280403137207;0.23466484248638153;0.3391858831048012;0.48857906460762024;AC
26;Linguagens, Códigos e suas Tecnologias;;D;0.6822773814201355;0.5208238959312439;0.5760101079940796;0.644497811794281;0.4198557138442993;0.46211838722229004;0.462901771068573;0.35664311051368713;0.7157618403434753;0.31188833713531494;0.515277835726738;0.7157618403434753;CE
27;Linguagens, Códigos e suas Tecnologias;;A;0.5323613286018372;0.33804962038993835;0.3052433729171753;0.2321385145187378;0.38382449746131897;0.28490176796913147;0.0704764574766159;0.49002406001091003;0.2363910973072052;0.16809174418449402;0.3041502460837364;0.5323613286018372;AB
28;Linguagens, Códigos e suas Tecnologias;;C;0.40333855152130127;0.460483580827713;0.3717084527015686;0.31696200370788574;0.3958662748336792;0.5534246563911438;0.44802939891815186;0.5130470395088196;0.5744801163673401;0.480953574180603;0.4518293648958206;0.5744801163673401;CE
29;Linguagens, Códigos e suas Tecnologias;;D;0.21124836802482605;0.2657671570777893;0.11855842173099518;0.20922520756721497;0.23022694885730743;0.2677760124206543;0.27511346340179443;0.36765244603157043;0.3921546936035156;0.3917253613471985;0.2729448080062866;0.3921546936035156;CE
30;Linguagens, Códigos e suas Tecnologias;;B;0.6697235107421875;0.7345589399337769;0.5612022876739502;0.5501085519790649;0.5320942401885986;0.5020455121994019;0.3655678331851959;0.5826334953308105;0.5007244944572449;0.4749029278755188;0.547356179356575;0.7345589399337769;AC
31;Linguagens, Códigos e suas Tecnologias;;B;0.6270679235458374;0.545101523399353;0.5170351266860962;0.49270838499069214;0.6227809190750122;0.49770259857177734;0.5098468065261841;0.5321571230888367;0.4155024290084839;0.5089536905288696;0.5268856525421143;0.6270679235458374;AB
32;Linguagens, Códigos e suas Tecnologias;;D;0.18239343166351318;0.3434350788593292;0.334974467754364;0.16879111528396606;0.2779800593852997;0.48487240076065063;0.23943565785884857;0.40530943870544434;0.19146713614463806;0.1384536176919937;0.27671124041080475;0.48487240076065063;BD
33;Linguagens, Códigos e suas Tecnologias;;B;0.39778971672058105;0.6332039833068848;0.6324056386947632;0.46139442920684814;0.3654825687408447;0.3941519856452942;0.5539437532424927;0.43349239230155945;0.4606843590736389;0.3936619758605957;0.4726210802793503;0.6332039833068848;AC
34;Linguagens, Códigos e suas Tecnologias;;A;0.6937940120697021;0.4517616033554077;0.5244086980819702;0.5671354532241821;0.4277649223804474;0.36592504382133484;0.5429790019989014;0.5410895347595215;0.6331777572631836;0.503951907157898;0.5251987934112549;0.6937940120697021;AB
35;Linguagens, Códigos e suas Tecnologias;;C;0.3232958912849426;0.47822532057762146;0.5053633451461792;0.5505932569503784;0.3721734881401062;0.7091455459594727;0.319576233625412;0.5086606740951538;0.5440143346786499;0.46646636724472046;0.4777514457702637;0.7091455459594727;BD
36;Linguagens, Códigos e suas Tecnologias;;E;0.4038824439048767;0.36969810724258423;0.47819793224334717;0.5168637037277222;0.5296007990837097;0.42397886514663696;0.49956563115119934;0.5141866207122803;0.47282108664512634;0.5160983204841614;0.47248935103416445;0.5296007990837097;BC
37;Linguagens, Códigos e suas Tecnologias;;C;0.19328656792640686;0.21363720297813416;0.16888175904750824;0.4716429114341736;0.2865971028804779;0.2356017529964447;0.19754135608673096;0.25477880239486694;0.3360687792301178;0.2074292153120041;0.2565465450286865;0.4716429114341736;AE
38;Linguagens, Códigos e suas Tecnologias;;A;0.399573415517807;0.2788386940956116;0.318198025226593;0.3254063129425049;0.3882144093513489;0.17581599950790405;0.3852573335170746;0.25820407271385193;0.3641117811203003;0.2688031792640686;0.3162423223257065;0.399573415517807;AB
39;Linguagens, Códigos e suas Tecnologias;;A;0.3174382448196411;0.42231306433677673;0.39263612031936646;0.26816970109939575;0.19172142446041107;0.32527193427085876;0.1889927089214325;0.45642924308776855;0.12805134057998657;0.180759996175766;0.28717837780714034;0.45642924308776855;CD
40;Linguagens, Códigos e suas Tecnologias;;A;0.675222635269165;0.710971474647522;0.15053176879882812;0.3518514037132263;0.692233145236969;0.1719365417957306;0.20625591278076172;0.08365581929683685;0.28712722659111023;0.30870676040649414;0.3638492688536644;0.710971474647522;AC
41;Linguagens, Códigos e suas Tecnologias;;D;0.7278060913085938;0.4937053322792053;0.7635113000869751;0.6409516930580139;0.45208388566970825;0.6326214075088501;0.4840397238731384;0.5131646394729614;0.4830372929573059;0.8115214109420776;0.600244277715683;0.8115214109420776;DE
42;Linguagens, Códigos e suas Tecnologias;;E;0.5258897542953491;0.399183452129364;0.5090204477310181;0.49935322999954224;0.5175325870513916;0.5568006634712219;0.5518308281898499;0.5413299798965454;0.4627307951450348;0.5478661060333252;0.5111537843942642;0.5568006634712219;BD
43;Linguagens, Códigos e suas Tecnologias;;B;0.5009486675262451;0.31793463230133057;0.23747625946998596;0.43090903759002686;0.33914536237716675;0.32061493396759033;0.2736864686012268;0.5840693712234497;0.5950243473052979;0.4786052703857422;0.4078414350748062;0.5950243473052979;CE
44;Linguagens, Códigos e suas Tecnologias;;B;0.4006715714931488;0.3500535488128662;0.410507470369339;0.4415474832057953;0.582988977432251;0.5617015361785889;0.42434006929397583;0.6579940319061279;0.32267433404922485;0.4431954324245453;0.4595674455165863;0.6579940319061279;CD
45;Linguagens, Códigos e suas Tecnologias;;E;0.4877525866031647;0.3218080401420593;0.33894309401512146;0.3102450966835022;0.3122788667678833;0.4722560942173004;0.3253336250782013;0.3500707149505615;0.3317705988883972;0.4429323971271515;0.3693391114473343;0.4877525866031647;AB
46;Ciências Humanas e suas Tecnologias;;B;0.39106953144073486;0.6187000274658203;0.49498534202575684;0.5166735053062439;0.44165661931037903;0.31972038745880127;0.5293962955474854;0.5011550188064575;0.5311728715896606;0.36870741844177246;0.4713237017393112;0.6187000274658203;AC
47;Ciências Humanas e suas Tecnologias;;D;0.3281351327896118;0.2946784496307373;0.3419361114501953;0.3185625970363617;0.48301297426223755;0.46644654870033264;0.6002054810523987;0.3092341125011444;0.4039615988731384;0.38204485177993774;0.39282178580760957;0.6002054810523987;BE
48;Ciências Humanas e suas Tecnologias;;E;0.35841286182403564;0.27451926469802856;0.21813875436782837;0.395469605922699;0.26005521416664124;0.3577018976211548;0.335368812084198;0.28291013836860657;0.4780384302139282;0.3695516288280487;0.3330166608095169;0.4780384302139282;CE
49;Ciências Humanas e suas Tecnologias;;C;0.49853113293647766;0.4213823080062866;0.40762078762054443;0.42877548933029175;0.2718484401702881;0.2579236626625061;0.35113218426704407;0.6673938035964966;0.6048173308372498;0.49489954113960266;0.4404324680566788;0.6673938035964966;CD
50;Ciências Humanas e suas Tecnologias;;B;0.35874825716018677;0.18954062461853027;0.4090248942375183;0.22032447159290314;0.14646996557712555;0.34752899408340454;0.3137071132659912;0.25467196106910706;0.3723927438259125;0.30115485191345215;0.29135638773441314;0.4090248942375183;AD
51;Ciências Humanas e suas Tecnologias;;C;0.2802298963069916;0.37352657318115234;0.32704710960388184;0.6174983382225037;0.24789854884147644;0.2463703751564026;0.3228078782558441;0.3118242621421814;0.35105234384536743;0.45185399055480957;0.3530109316110611;0.6174983382225037;AE
52;Ciências Humanas e suas Tecnologias;;C;0.489413857460022;0.40805795788764954;0.5494198799133301;0.5086426734924316;0.43446752429008484;0.49470025300979614;0.612838864326477;0.3007020354270935;0.526700496673584;0.49593085050582886;0.48208743929862974;0.612838864326477;BE
53;Ciências Humanas e suas Tecnologias;;D;0.4776330590248108;0.4076368808746338;0.4431265592575073;0.4220722019672394;0.37723734974861145;0.38646063208580017;0.42637184262275696;0.37202680110931396;0.46126118302345276;0.4412645995616913;0.4215091109275818;0.4776330590248108;AB
54;Ciências Humanas e suas Tecnologias;;E;0.40466126799583435;0.352378785610199;0.42440956830978394;0.3472140431404114;0.4172310531139374;0.38931649923324585;0.4185401201248169;0.46364080905914307;0.3126891553401947;0.442467600107193;0.39725489020347593;0.46364080905914307;CD
55;Ciências Humanas e suas Tecnologias;;D;0.15459570288658142;0.2703360617160797;0.3437651991844177;0.21805229783058167;0.2113412320613861;0.2611839175224304;0.36158066987991333;0.3541920781135559;0.35768330097198486;0.43837714195251465;0.2971107602119446;0.43837714195251465;DE
56;Ciências Humanas e suas Tecnologias;;D;0.3969409465789795;0.4139072000980377;0.4281366467475891;0.4600467085838318;0.5397341251373291;0.5096921920776367;0.5514621734619141;0.41200172901153564;0.37292876839637756;0.43893343210220337;0.45237839221954346;0.5514621734619141;BE
57;Ciências Humanas e suas Tecnologias;;A;0.41934192180633545;0.37138330936431885;0.483046293258667;0.34426063299179077;0.370138019323349;0.3528688848018646;0.3207077383995056;0.4020051062107086;0.41366779804229736;0.29201510548591614;0.37694348096847535;0.483046293258667;AD
58;Ciências Humanas e suas Tecnologias;;E;0.1554093062877655;0.23160241544246674;0.4026101231575012;0.45329371094703674;0.6137223243713379;0.356979101896286;0.29335328936576843;0.480269193649292;0.5262681841850281;0.4286362826824188;0.39421439319849017;0.6137223243713379;BC
59;Ciências Humanas e suas Tecnologias;;B;0.4806808531284332;0.31471002101898193;0.3357522487640381;0.36005234718322754;0.4358527660369873;0.3787009119987488;0.3620302081108093;0.3857514262199402;0.42196810245513916;0.3776785731315613;0.38531774580478667;0.4806808531284332;AB
60;Ciências Humanas e suas Tecnologias;;D;0.22886328399181366;0.08719775080680847;0.29430994391441345;0.1310604065656662;0.10744287818670273;0.23675981163978577;0.443557471036911;0.24611467123031616;0.25906041264533997;0.24712345004081726;0.22814900800585747;0.443557471036911;BE
61;Ciências Humanas e suas Tecnologias;;C;0.3497534990310669;0.32699820399284363;0.2140345275402069;0.18726550042629242;0.23245087265968323;0.2599085569381714;0.28221848607063293;0.5048509836196899;0.22993925213813782;0.23250502347946167;0.28199249058961867;0.5048509836196899;CD
62;Ciências Humanas e suas Tecnologias;;D;0.49496594071388245;0.25592243671417236;0.3516232669353485;0.4630831480026245;0.29229071736335754;0.29952335357666016;0.344468355178833;0.342740535736084;0.4217820167541504;0.37436914443969727;0.36407689154148104;0.49496594071388245;AB
63;Ciências Humanas e suas Tecnologias;;D;0.39758655428886414;0.48448848724365234;0.32555562257766724;0.2843168377876282;0.3863752484321594;0.4781976342201233;0.42251014709472656;0.3729105293750763;0.38940995931625366;0.46358567476272583;0.4004936695098877;0.48448848724365234;AC
64;Ciências Humanas e suas Tecnologias;;C;0.31171733140945435;0.17592252790927887;0.4099266231060028;0.2361128181219101;0.39449676871299744;0.4450969398021698;0.46299195289611816;0.3901969790458679;0.36838579177856445;0.32056891918182373;0.3515416651964188;0.46299195289611816;BE
65;Ciências Humanas e suas Tecnologias;;B;0.5409115552902222;0.4380134344100952;0.400024950504303;0.5360333919525146;0.3313198685646057;0.3316251039505005;0.3669208586215973;0.446005642414093;0.5103234648704529;0.43883392214775085;0.43400121927261354;0.5409115552902222;AB
66;Ciências Humanas e suas Tecnologias;;B;0.40878599882125854;0.37882891297340393;0.35879093408584595;0.29130494594573975;0.3576386272907257;0.3165457546710968;0.46326005458831787;0.6042706370353699;0.35795149207115173;0.32714495062828064;0.38645223081111907;0.6042706370353699;CD
67;Ciências Humanas e suas Tecnologias;;E;0.42463046312332153;0.4170341193675995;0.4470832943916321;0.4475811719894409;0.40161433815956116;0.47228333353996277;0.5195665955543518;0.35394442081451416;0.4224269390106201;0.5463829040527344;0.44525475800037384;0.5463829040527344;DE
68;Ciências Humanas e suas Tecnologias;;D;0.5581613779067993;0.4691392183303833;0.42059463262557983;0.35934484004974365;0.2731321454048157;0.42909157276153564;0.33477187156677246;0.2517193555831909;0.3318556845188141;0.2793108820915222;0.3707121580839157;0.5581613779067993;AB
69;Ciências Humanas e suas Tecnologias;;A;0.35083189606666565;0.33515989780426025;0.5048798322677612;0.35765719413757324;0.45522332191467285;0.4955563247203827;0.5439862608909607;0.3920307457447052;0.24588677287101746;0.48234856128692627;0.4163560807704926;0.5439862608909607;BE
70;Ciências Humanas e suas Tecnologias;;B;0.42918160557746887;0.338200181722641;0.4406030774116516;0.43517959117889404;0.4706870913505554;0.4201090931892395;0.4425450563430786;0.46115538477897644;0.37882351875305176;0.38467979431152344;0.42011643946170807;0.4706870913505554;BC
71;Ciências Humanas e suas Tecnologias;;C;0.46062609553337097;0.5848175883293152;0.5969457626342773;0.5722209811210632;0.3943409025669098;0.6279821395874023;0.5569188594818115;0.5792684555053711;0.5006749629974365;0.7633533477783203;0.5637149095535279;0.7633533477783203;DE
72;Ciências Humanas e suas Tecnologias;;C;0.15317916870117188;0.34414196014404297;0.22150492668151855;0.2161724716424942;0.19392165541648865;0.2966325879096985;0.4190911054611206;0.44267114996910095;0.4001225233078003;0.6705275774002075;0.3357965126633644;0.6705275774002075;DE
73;Ciências Humanas e suas Tecnologias;;B;0.29734742641448975;0.23425018787384033;0.25368136167526245;0.23659172654151917;0.4243675172328949;0.4471086859703064;0.44441652297973633;0.4455910921096802;0.33571740984916687;0.2701951563358307;0.3389267086982727;0.4471086859703064;BD
74;Ciências Humanas e suas Tecnologias;;A;0.2619515657424927;0.3603018522262573;0.5030413866043091;0.466575562953949;0.24031655490398407;0.27813610434532166;0.3180764317512512;0.3031981885433197;0.24571241438388824;0.43047741055488586;0.3407787472009659;0.5030413866043091;AD
75;Ciências Humanas e suas Tecnologias;;C;0.6583342552185059;0.5034055709838867;0.514838695526123;0.40335214138031006;0.5511525869369507;0.6867468357086182;0.3469855785369873;0.4226345419883728;0.39797288179397583;0.427165150642395;0.49125882387161257;0.6867468357086182;BD
76;Ciências Humanas e suas Tecnologias;;D;0.08558513969182968;0.250222384929657;0.13477101922035217;0.34265172481536865;0.295347660779953;0.25174805521965027;0.23359310626983643;0.17536865174770355;0.2369718849658966;0.20869264006614685;0.22149522677063943;0.34265172481536865;AE
77;Ciências Humanas e suas Tecnologias;;B;0.6908886432647705;0.5508702993392944;0.5840421319007874;0.6543341279029846;0.6505143642425537;0.5005752444267273;0.7317626476287842;0.3654753267765045;0.5084906816482544;0.614199161529541;0.5851152628660202;0.7317626476287842;BE
78;Ciências Humanas e suas Tecnologias;;D;0.15097676217556;0.20916734635829926;0.17058032751083374;0.2718146741390228;0.3289778232574463;0.2678067982196808;0.39084506034851074;0.38735952973365784;0.39049914479255676;0.3005521893501282;0.28685796558856963;0.39084506034851074;BE
79;Ciências Humanas e suas Tecnologias;;E;0.3546254634857178;0.38961872458457947;0.3412458300590515;0.21860209107398987;0.3093032240867615;0.44279494881629944;0.3738170862197876;0.22935672104358673;0.3359438180923462;0.3448452353477478;0.3340153142809868;0.44279494881629944;BD
80;Ciências Humanas e suas Tecnologias;;E;0.26114583015441895;0.293720543384552;0.342970609664917;0.45022377371788025;0.4777511656284332;0.3876933753490448;0.2841620445251465;0.3860030174255371;0.37709149718284607;0.3666173815727234;0.3627379238605499;0.4777511656284332;BC
81;Ciências Humanas e suas Tecnologias;;C;0.36107829213142395;0.3107319474220276;0.35301128029823303;0.28134608268737793;0.39665159583091736;0.29330378770828247;0.36179226636886597;0.642311692237854;0.37316226959228516;0.3442821204662323;0.37176713347435;0.642311692237854;CD
82;Ciências Humanas e suas Tecnologias;;C;0.22021973133087158;0.23522770404815674;0.3622015714645386;0.294464111328125;0.3532065153121948;0.26907509565353394;0.35662704706192017;0.33235740661621094;0.38506659865379333;0.22167541086673737;0.30301211923360827;0.38506659865379333;CE
83;Ciências Humanas e suas Tecnologias;;A;0.2997210621833801;0.2130853533744812;0.2951456308364868;0.2603183388710022;0.29136931896209717;0.4707220196723938;0.37166136503219604;0.2722212076187134;0.3691243827342987;0.36655840277671814;0.32099270820617676;0.4707220196723938;BD
84;Ciências Humanas e suas Tecnologias;;D;0.3837223947048187;0.2815258502960205;0.360797256231308;0.2752182185649872;0.39297160506248474;0.6168609261512756;0.3555866479873657;0.4333478510379791;0.4100250005722046;0.3909633755683899;0.3901019126176834;0.6168609261512756;BD
85;Ciências Humanas e suas Tecnologias;;E;0.6811258792877197;0.44709014892578125;0.5447680950164795;0.2931421399116516;0.23876476287841797;0.6174810528755188;0.2473548799753189;0.2503281235694885;0.25645169615745544;0.27222561836242676;0.3848732396960258;0.6811258792877197;AB
86;Ciências Humanas e suas Tecnologias;;D;0.5007925033569336;0.40455323457717896;0.4491575360298157;0.1848873496055603;0.5712419748306274;0.5296003818511963;0.3554428517818451;0.4785842299461365;0.2245768904685974;0.3635105490684509;0.40623475015163424;0.5712419748306274;BC
87;Ciências Humanas e suas Tecnologias;;B;0.28014135360717773;0.6542233228683472;0.36324888467788696;0.33218979835510254;0.31286001205444336;0.4046611189842224;0.26746734976768494;0.3903368413448334;0.21777421236038208;0.3975595533847809;0.36204624474048613;0.6542233228683472;AC
88;Ciências Humanas e suas Tecnologias;;E;0.21603186428546906;0.39678463339805603;0.455241858959198;0.34528666734695435;0.3626081645488739;0.13605628907680511;0.2588592767715454;0.3085353374481201;0.3853740692138672;0.3034908175468445;0.31682689785957335;0.455241858959198;AD
89;Ciências Humanas e suas Tecnologias;;C;0.4851642847061157;0.4680045247077942;0.41723036766052246;0.4783349633216858;0.4128994941711426;0.43662941455841064;0.25068920850753784;0.5708913803100586;0.5152093172073364;0.4992077052593231;0.4534260660409927;0.5708913803100586;CD
90;Ciências Humanas e suas Tecnologias;;E;0.42866241931915283;0.4359331727027893;0.45400917530059814;0.4342186152935028;0.6093322038650513;0.4060555100440979;0.37030404806137085;0.3915044963359833;0.31842541694641113;0.33697885274887085;0.4185423910617828;0.6093322038650513;BC
91;Ciências da Natureza e suas Tecnologias;;C;0.8606360554695129;0.6585496664047241;0.5658048391342163;0.6003559827804565;0.7475367784500122;0.5633535385131836;0.6244134902954102;0.5188308358192444;0.6194379925727844;0.7250372171401978;0.6483956396579742;0.8606360554695129;AB
92;Ciências da Natureza e suas Tecnologias;;E;0.571042537689209;0.2596072852611542;0.5163827538490295;0.3778938949108124;0.3568165600299835;0.6196139454841614;0.4081589877605438;0.29688042402267456;0.2615697979927063;0.2870931029319763;0.3955059289932251;0.6196139454841614;BD
93;Ciências da Natureza e suas Tecnologias;;D;0.6530066132545471;0.5123645067214966;0.4506286680698395;0.6372504234313965;0.4197433590888977;0.37460243701934814;0.5272945165634155;0.3646227717399597;0.493985652923584;0.446181982755661;0.48796809315681455;0.6530066132545471;AB
94;Ciências da Natureza e suas Tecnologias;;B;0.40191689133644104;0.3897782266139984;0.4281453490257263;0.43650248646736145;0.5745941996574402;0.3421183228492737;0.5267057418823242;0.3641435503959656;0.4942360818386078;0.3838251233100891;0.43419659733772276;0.5745941996574402;BC
95;Ciências da Natureza e suas Tecnologias;;D;0.22764253616333008;0.3207356929779053;0.5442981719970703;0.4164366126060486;0.29894790053367615;0.4356929659843445;0.3650747537612915;0.27406296133995056;0.6362144947052002;0.3461887538433075;0.3865294843912125;0.6362144947052002;CE
96;Ciências da Natureza e suas Tecnologias;;D;0.8397944569587708;0.6796492338180542;0.619769811630249;0.6167638301849365;0.7346623539924622;0.7393453121185303;0.6994652152061462;0.8038595914840698;0.8230836391448975;0.9530816078186035;0.750947505235672;0.9530816078186035;DE
97;Ciências da Natureza e suas Tecnologias;;D;0.5303035974502563;0.6265644431114197;0.6050339341163635;0.5987042188644409;0.5607489943504333;0.6357300281524658;0.5203697681427002;0.541826605796814;0.4555443823337555;0.5177583694458008;0.559258434176445;0.6357300281524658;BD
