Numero;Area;Idioma;Gabarito;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE;tem_alternativa_imagem;sim_media;sim_maxima;par_mais_similar
26;Linguagens, Códigos e suas Tecnologias;;B;0.3256569504737854;0.1060824915766716;0.2689931392669678;0.27848541736602783;0.3316521644592285;0.3634853959083557;0.6094983816146851;0.4208381474018097;0.5041572451591492;0.5438275933265686;;0.37526769265532495;0.6094983816146851;BE
27;Linguagens, Códigos e suas Tecnologias;;A;0.5352677702903748;0.4449367821216583;0.541082501411438;0.611138641834259;0.6037065982818604;0.5816724300384521;0.628657341003418;0.48129802942276;0.5846664905548096;0.49047189950942993;;0.550289848446846;0.628657341003418;BE
28;Linguagens, Códigos e suas Tecnologias;;B;0.2590039372444153;0.2154548317193985;0.1211143359541893;0.26354873180389404;0.3047342896461487;0.3065870404243469;0.37231266498565674;0.2068968415260315;0.5448796153068542;0.2378254234790802;;0.28323577120900156;0.5448796153068542;CE
29;Linguagens, Códigos e suas Tecnologias;;A;0.3380220830440521;0.2532806396484375;0.2877882122993469;0.39497387409210205;0.3759061098098755;0.2971651256084442;0.23307621479034424;0.28689098358154297;0.29700571298599243;0.5385184288024902;;0.3302627384662628;0.5385184288024902;DE
30;Linguagens, Códigos e suas Tecnologias;;B;0.4375384747982025;0.3197448253631592;0.4378397464752197;0.2706752121448517;0.6303333044052124;0.5591336488723755;0.30521485209465027;0.5061494708061218;0.2630099058151245;0.26396816968917847;;0.3993607610464096;0.6303333044052124;BC
31;Linguagens, Códigos e suas Tecnologias;;D;0.4578383266925812;0.45278608798980713;0.5494537353515625;0.2824624478816986;0.4028902053833008;0.38644760847091675;0.2533479928970337;0.4326988458633423;0.22973576188087463;0.321799099445343;;0.3769460111856461;0.5494537353515625;AD
32;Linguagens, Códigos e suas Tecnologias;;E;0.3504776954650879;0.18635666370391846;0.2961658835411072;0.24016262590885162;0.4089251458644867;0.2811838984489441;0.40732553601264954;0.351698100566864;0.17192693054676056;0.23605358600616455;;0.29302760660648347;0.4089251458644867;BC
33;Linguagens, Códigos e suas Tecnologias;;B;0.5022302865982056;0.35703718662261963;0.2978866696357727;0.4189355969429016;0.39640724658966064;0.5410593748092651;0.48801982402801514;0.38486671447753906;0.24642224609851837;0.4094180464744568;;0.4042283192276955;0.5410593748092651;BD
34;Linguagens, Códigos e suas Tecnologias;;C;0.3378698527812958;0.295788049697876;0.3499956727027893;0.20050030946731567;0.47068411111831665;0.5664076805114746;0.3239511549472809;0.5840963125228882;0.4117453098297119;0.45633023977279663;;0.39973686933517455;0.5840963125228882;CD
35;Linguagens, Códigos e suas Tecnologias;;E;0.39892035722732544;0.2336086928844452;0.3117319941520691;0.4254348874092102;0.14467032253742218;0.3412844240665436;0.2790535092353821;0.09176871180534363;0.41293880343437195;0.2542515993118286;;0.2893663302063942;0.4254348874092102;AE
36;Linguagens, Códigos e suas Tecnologias;;D;0.2950713634490967;0.34902524948120117;0.4306783378124237;0.4907293915748596;0.4831539988517761;0.29912471771240234;0.3342745006084442;0.31320875883102417;0.3668854236602783;0.5990671515464783;;0.39612188935279846;0.5990671515464783;DE
37;Linguagens, Códigos e suas Tecnologias;;A;0.6516532897949219;0.6353989839553833;0.46381115913391113;0.5195392370223999;0.5435957908630371;0.4006798267364502;0.5481532216072083;0.3824896812438965;0.47039297223091125;0.4676521122455597;;0.5083366274833679;0.6516532897949219;AB
38;Linguagens, Códigos e suas Tecnologias;;B;0.4039818346500397;0.3604639768600464;0.08824047446250916;0.6045622229576111;0.35103553533554077;0.24706783890724182;0.4629504680633545;0.274820476770401;0.33913177251815796;0.13552358746528625;;0.32677781879901885;0.6045622229576111;AE
39;Linguagens, Códigos e suas Tecnologias;;C;0.518137514591217;0.6027502417564392;0.5197346806526184;0.5164248943328857;0.7391008138656616;0.5121258497238159;0.43670135736465454;0.498479425907135;0.45410922169685364;0.2322181761264801;;0.5029782176017761;0.7391008138656616;BC
40;Linguagens, Códigos e suas Tecnologias;;A;0.4613703191280365;0.28293925523757935;0.43642932176589966;0.2655981779098511;0.14400359988212585;0.5060768127441406;0.31116020679473877;0.15484432876110077;0.10997582972049713;0.2369733452796936;;0.29093711972236636;0.5060768127441406;BD
41;Linguagens, Códigos e suas Tecnologias;;B;0.4899025559425354;0.56432044506073;0.5203466415405273;0.5797810554504395;0.4963279962539673;0.39387452602386475;0.35740169882774353;0.6105353236198425;0.5186535120010376;0.5046218633651733;;0.5035765618085861;0.6105353236198425;CD
42;Linguagens, Códigos e suas Tecnologias;;A;0.3724445104598999;0.5538943409919739;0.34020453691482544;0.41251736879348755;0.31315067410469055;0.4364457428455353;0.5337079167366028;0.43586599826812744;0.3189464509487152;0.3510840833187103;;0.40682616233825686;0.5538943409919739;AC
43;Linguagens, Códigos e suas Tecnologias;;D;0.4790762960910797;0.4311649799346924;0.21535754203796387;0.30336225032806396;0.5257301330566406;0.440881609916687;0.44116443395614624;0.2585211396217346;0.4586833715438843;0.2770056128501892;;0.3830947369337082;0.5257301330566406;BC
44;Linguagens, Códigos e suas Tecnologias;;D;0.3982202410697937;0.42963504791259766;0.36887890100479126;0.5500298738479614;0.3109017312526703;0.29942893981933594;0.399577260017395;0.2777862250804901;0.38286909461021423;0.3291550874710083;;0.3746482402086258;0.5500298738479614;AE
45;Linguagens, Códigos e suas Tecnologias;;C;0.3314865529537201;0.7623617649078369;0.3743928074836731;0.39846327900886536;0.4530230164527893;0.5255758762359619;0.49136117100715637;0.3713965117931366;0.44886064529418945;0.5495380163192749;;0.4706459641456604;0.7623617649078369;AC
46;Ciências Humanas e suas Tecnologias;;E;0.2644698917865753;0.24975785613059998;0.3274019956588745;0.26728367805480957;0.37614279985427856;0.33156973123550415;0.380288302898407;0.42103311419487;0.41370832920074463;0.6209298968315125;;0.3652585595846176;0.6209298968315125;DE
47;Ciências Humanas e suas Tecnologias;;D;0.5985157489776611;0.4132447838783264;0.5047734975814819;0.6025128364562988;0.33878788352012634;0.44112104177474976;0.4738219976425171;0.43764787912368774;0.5017495155334473;0.5628849864006042;;0.4875060170888901;0.6025128364562988;AE
48;Ciências Humanas e suas Tecnologias;;E;0.46835124492645264;0.5206185579299927;0.6122204065322876;0.28672289848327637;0.5029162168502808;0.3629347085952759;0.3118322193622589;0.6021140813827515;0.3194946050643921;0.261447548866272;;0.424865248799324;0.6122204065322876;AD
49;Ciências Humanas e suas Tecnologias;;C;0.12897595763206482;0.20487043261528015;0.4144080877304077;0.3176044821739197;0.14494618773460388;0.19732943177223206;0.24834159016609192;0.17069050669670105;0.40750011801719666;0.2336069643497467;;0.24682737588882447;0.4144080877304077;AD
50;Ciências Humanas e suas Tecnologias;;A;0.4175887107849121;0.33370471000671387;0.45737701654434204;0.36701416969299316;0.24858997762203217;0.39245882630348206;0.3466280698776245;0.2762210965156555;0.24319207668304443;0.6328867673873901;;0.371566142141819;0.6328867673873901;DE
51;Ciências Humanas e suas Tecnologias;;D;0.20168976485729218;0.532123327255249;0.41294991970062256;0.3283868432044983;0.20900145173072815;0.38446128368377686;0.3454464077949524;0.39725610613822937;0.34918513894081116;0.3881550133228302;;0.35486552566289903;0.532123327255249;AC
52;Ciências Humanas e suas Tecnologias;;C;0.18363240361213684;0.2863751947879791;0.2882925271987915;0.26917576789855957;0.35779592394828796;0.3220493793487549;0.3078528046607971;0.4250681400299072;0.5361905097961426;0.5184005498886108;;0.3494833201169968;0.5361905097961426;CE
53;Ciências Humanas e suas Tecnologias;;E;0.4541052579879761;0.37740379571914673;0.43871062994003296;0.5185016989707947;0.21518194675445557;0.4802643060684204;0.5098953247070312;0.35045838356018066;0.30121999979019165;0.4419739842414856;;0.40877153277397155;0.5185016989707947;AE
54;Ciências Humanas e suas Tecnologias;;E;0.4363253712654114;0.2573205232620239;0.23403885960578918;0.3315609395503998;0.48175445199012756;0.29540616273880005;0.3815982937812805;0.3683583438396454;0.34421634674072266;0.37554797530174255;;0.3506127268075943;0.48175445199012756;BC
55;Ciências Humanas e suas Tecnologias;;D;0.36660999059677124;0.3085966110229492;0.5100722908973694;0.4582952857017517;0.5686665773391724;0.48211216926574707;0.5770338773727417;0.26251310110092163;0.40172362327575684;0.47284817695617676;;0.4408471703529358;0.5770338773727417;BE
56;Ciências Humanas e suas Tecnologias;;C;0.38661670684814453;0.3103110194206238;0.5764435529708862;0.5684149265289307;0.3488127589225769;0.42649173736572266;0.2583833336830139;0.3657854497432709;0.35554832220077515;0.5245147943496704;;0.4121322602033615;0.5764435529708862;AD
57;Ciências Humanas e suas Tecnologias;;A;0.16343839466571808;0.424198716878891;0.40035009384155273;0.41385215520858765;0.3054616451263428;0.5927231311798096;0.3952213227748871;0.3618675172328949;0.595353901386261;0.41949358582496643;;0.40719604641199114;0.595353901386261;CE
58;Ciências Humanas e suas Tecnologias;;D;0.4515562653541565;0.27262264490127563;0.2699311375617981;0.42242124676704407;0.34316763281822205;0.34312084317207336;0.40239956974983215;0.3490449786186218;0.46314066648483276;0.5256723761558533;;0.384307736158371;0.5256723761558533;DE
59;Ciências Humanas e suas Tecnologias;;B;0.19540229439735413;0.25419166684150696;0.2669127881526947;0.25988897681236267;0.33672142028808594;0.22265827655792236;0.41808027029037476;0.20723173022270203;0.27666598558425903;0.1910623013973236;;0.26288157105445864;0.41808027029037476;BE
60;Ciências Humanas e suas Tecnologias;;D;0.23460324108600616;0.43957823514938354;0.11278031766414642;0.3569865822792053;0.23015692830085754;0.29388195276260376;0.2903181314468384;0.14888474345207214;0.23426730930805206;0.22341877222061157;;0.25648762136697767;0.43957823514938354;AC
61;Ciências Humanas e suas Tecnologias;;E;0.7520210146903992;0.8318600654602051;0.7996986508369446;0.7995066046714783;0.6565845012664795;0.6665133237838745;0.7650536894798279;0.7182083129882812;0.7187552452087402;0.7540295124053955;;0.7462230920791626;0.8318600654602051;AC
62;Ciências Humanas e suas Tecnologias;;B;0.19582399725914001;0.5531495213508606;0.3330349326133728;0.27223891019821167;0.29425865411758423;0.22010745108127594;0.49846112728118896;0.49530941247940063;0.3918288052082062;0.42517518997192383;;0.36793880015611646;0.5531495213508606;AC
63;Ciências Humanas e suas Tecnologias;;B;0.31526434421539307;0.49515044689178467;0.5062945485115051;0.35558778047561646;0.5661910176277161;0.18207529187202454;0.5351267457008362;0.21699008345603943;0.5552098751068115;0.1407032608985901;;0.3868593394756317;0.5661910176277161;BC
64;Ciências Humanas e suas Tecnologias;;A;0.38817012310028076;0.43871185183525085;0.2314346432685852;0.29938754439353943;0.534869909286499;0.3383711576461792;0.45383501052856445;0.36704403162002563;0.41349098086357117;0.2823891043663025;;0.3747704356908798;0.534869909286499;BC
65;Ciências Humanas e suas Tecnologias;;C;0.3650464117527008;0.21986767649650574;0.1962113380432129;0.2716471552848816;0.4557653069496155;0.23644766211509705;0.407071977853775;0.33513519167900085;0.525527834892273;0.22748523950576782;;0.324020579457283;0.525527834892273;CE
66;Ciências Humanas e suas Tecnologias;;D;0.18312327563762665;0.14644046127796173;0.2783958315849304;0.35270407795906067;0.3945099115371704;0.3006196618080139;0.15555773675441742;0.18203847110271454;0.1291998326778412;0.21709664165973663;;0.23396859019994737;0.3945099115371704;BC
67;Ciências Humanas e suas Tecnologias;;D;0.5106464624404907;0.3708997070789337;0.33960193395614624;0.4968397617340088;0.47423452138900757;0.38727647066116333;0.49258512258529663;0.44735920429229736;0.43757644295692444;0.429302453994751;;0.43863220810890197;0.5106464624404907;AB
68;Ciências Humanas e suas Tecnologias;;E;0.2633649706840515;0.49097397923469543;0.3683258593082428;0.4681764245033264;0.34160855412483215;0.09477917850017548;0.23045271635055542;0.2312101423740387;0.5745707750320435;0.3145965039730072;;0.33780591040849683;0.5745707750320435;CE
69;Ciências Humanas e suas Tecnologias;;C;0.2714993357658386;0.20024490356445312;0.2295910269021988;0.2561020851135254;0.3009549379348755;0.3792908787727356;0.5308568477630615;0.18685202300548553;0.38573962450027466;0.2102239429950714;;0.295135560631752;0.5308568477630615;BE
70;Ciências Humanas e suas Tecnologias;;B;0.34806138277053833;0.49929818511009216;0.48394936323165894;0.3847513496875763;0.30508872866630554;0.3576924502849579;0.3689862787723541;0.4321401119232178;0.37138742208480835;0.4558258652687073;;0.40071811378002165;0.49929818511009216;AC
71;Ciências Humanas e suas Tecnologias;;A;0.30351486802101135;0.03379644453525543;0.3158251643180847;0.2007170021533966;0.04081441089510918;0.27350181341171265;0.44236400723457336;0.18985077738761902;0.0755942165851593;0.10196103900671005;;0.19779397435486318;0.44236400723457336;BE
72;Ciências Humanas e suas Tecnologias;;D;0.29731184244155884;0.48524773120880127;0.22934192419052124;0.42051446437835693;0.4329608976840973;0.3016570210456848;0.48826396465301514;0.5836755633354187;0.6001213788986206;0.41029059886932373;;0.4249385386705399;0.6001213788986206;CE
73;Ciências Humanas e suas Tecnologias;;A;0.5069522857666016;0.25285884737968445;0.3048885464668274;0.3125864267349243;0.3566203713417053;0.4309535026550293;0.3250538408756256;0.48050668835639954;0.23901158571243286;0.38745802640914917;;0.35968901216983795;0.5069522857666016;AB
74;Ciências Humanas e suas Tecnologias;;B;0.5625237226486206;0.4980352222919464;0.578458309173584;0.4467977285385132;0.7126560807228088;0.6562241315841675;0.6140554547309875;0.5701448917388916;0.5022174715995789;0.4774436056613922;;0.5618556618690491;0.7126560807228088;BC
75;Ciências Humanas e suas Tecnologias;;B;0.2598557770252228;0.5766873955726624;0.3860868513584137;0.6460004448890686;0.17084668576717377;0.257043719291687;0.16197800636291504;0.21992310881614685;0.5053384304046631;0.2581404149532318;;0.3441900834441185;0.6460004448890686;AE
76;Ciências Humanas e suas Tecnologias;;C;0.31625252962112427;0.29783961176872253;0.22225449979305267;0.24743004143238068;0.3636604845523834;0.3559792637825012;0.28210052847862244;0.3413691520690918;0.4480295479297638;0.33675408363342285;;0.3211669743061066;0.4480295479297638;CE
77;Ciências Humanas e suas Tecnologias;;A;0.27144524455070496;0.3203986883163452;0.3034842908382416;0.5180821418762207;0.2764682173728943;0.4052676558494568;0.3322789967060089;0.3353782296180725;0.21854493021965027;0.1918526589870453;;0.31732010543346406;0.5180821418762207;AE
78;Ciências Humanas e suas Tecnologias;;B;0.36089545488357544;0.31422895193099976;0.32450544834136963;0.31013166904449463;0.5268521308898926;0.40769046545028687;0.4235818088054657;0.282734215259552;0.22678589820861816;0.25278934836387634;;0.34301953911781313;0.5268521308898926;BC
79;Ciências Humanas e suas Tecnologias;;A;0.39995288848876953;0.38379937410354614;0.4407033920288086;0.38614821434020996;0.5680378675460815;0.6773022413253784;0.5140368938446045;0.6175016760826111;0.3787330389022827;0.5097575187683105;;0.4875973105430603;0.6773022413253784;BD
80;Ciências Humanas e suas Tecnologias;;C;0.42474114894866943;0.37077656388282776;0.2839897871017456;0.3183717429637909;0.6156449913978577;0.33701592683792114;0.3708656430244446;0.471537709236145;0.32143938541412354;0.3266366720199585;;0.3841019570827484;0.6156449913978577;BC
81;Ciências Humanas e suas Tecnologias;;E;0.3484511971473694;0.5087804794311523;0.395021915435791;0.38038021326065063;0.3965955972671509;0.6947987675666809;0.28529876470565796;0.5299737453460693;0.38306981325149536;0.2917903661727905;;0.42141608595848085;0.6947987675666809;BD
82;Ciências Humanas e suas Tecnologias;;E;0.3736148476600647;0.46114787459373474;0.47667205333709717;0.4032686650753021;0.2300945520401001;0.33013734221458435;0.22751758992671967;0.519350528717041;0.551243782043457;0.6499748229980469;;0.4223022058606148;0.6499748229980469;DE
83;Ciências Humanas e suas Tecnologias;;D;0.4891270399093628;0.29931116104125977;0.36624762415885925;0.5083662867546082;0.4947773516178131;0.6141729354858398;0.4752712845802307;0.4065290093421936;0.5576302409172058;0.31659409403800964;;0.45280270278453827;0.6141729354858398;BD
84;Ciências Humanas e suas Tecnologias;;D;0.2305409014225006;0.33179259300231934;0.23945361375808716;0.23377317190170288;0.22049862146377563;0.32933148741722107;0.24748000502586365;0.2730349898338318;0.1802385002374649;0.21255657076835632;;0.24987004548311234;0.33179259300231934;AC
85;Ciências Humanas e suas Tecnologias;;B;0.3998575806617737;0.37149715423583984;0.4158954322338104;0.5235552787780762;0.5144914388656616;0.3010566532611847;0.5405983924865723;0.5890690088272095;0.48270899057388306;0.4799019396305084;;0.461863186955452;0.5890690088272095;CD
86;Ciências Humanas e suas Tecnologias;;C;0.46337130665779114;0.30887794494628906;0.5525405406951904;0.3427090346813202;0.4502214193344116;0.6465652585029602;0.4479132294654846;0.5242900848388672;0.5426905155181885;0.45189037919044495;;0.47310697138309477;0.6465652585029602;BD
87;Ciências Humanas e suas Tecnologias;;B;0.3825697898864746;0.5252362489700317;0.3430529236793518;0.35830602049827576;0.483785480260849;0.5359373092651367;0.6202358603477478;0.4272643029689789;0.4316742718219757;0.381828248500824;;0.4489890456199646;0.6202358603477478;BE
88;Ciências Humanas e suas Tecnologias;;C;0.39636296033859253;0.502714991569519;0.32287484407424927;0.5038451552391052;0.4577651619911194;0.4119288921356201;0.30773645639419556;0.574472963809967;0.44434475898742676;0.6125913858413696;;0.4534637570381165;0.6125913858413696;DE
89;Ciências Humanas e suas Tecnologias;;E;0.4255683422088623;0.36220914125442505;0.32480162382125854;0.29616573452949524;0.5307506918907166;0.40814894437789917;0.33985310792922974;0.3203608989715576;0.4032858610153198;0.35782569646835327;;0.37689700424671174;0.5307506918907166;BC
90;Ciências Humanas e suas Tecnologias;;A;0.5467740297317505;0.2768790125846863;0.5227779746055603;0.40176281332969666;0.3641025125980377;0.3519074320793152;0.4543047845363617;0.4076976478099823;0.4974825978279114;0.3581867218017578;;0.418187552690506;0.5467740297317505;AB
91;Ciências da Natureza e suas Tecnologias;;D;0.3414022922515869;0.39392298460006714;0.3621947169303894;0.39493468403816223;0.2832871079444885;0.35588327050209045;0.3683190941810608;0.5307826995849609;0.3851042091846466;0.39795324206352234;;0.3813784301280975;0.5307826995849609;CD
92;Ciências da Natureza e suas Tecnologias;;D;0.7528532147407532;0.7035003900527954;0.6847294569015503;0.5835254788398743;0.7735991477966309;0.7998139262199402;0.8161596059799194;0.9859570264816284;0.9384641647338867;0.9564023613929749;;0.7995004773139953;0.9859570264816284;CD
93;Ciências da Natureza e suas Tecnologias;;C;0.39414286613464355;0.4442019462585449;0.3994635343551636;0.375647634267807;0.23693442344665527;0.37645402550697327;0.4108985662460327;0.4649568796157837;0.30694475769996643;0.4360620379447937;;0.38457066714763644;0.4649568796157837;CD
94;Ciências da Natureza e suas Tecnologias;;D;0.8396371006965637;0.7106196880340576;0.6767815351486206;0.6150314807891846;0.8098902106285095;0.6882257461547852;0.6058389544487;0.8164053559303284;0.6994079947471619;0.8131846785545349;;0.7275022745132447;0.8396371006965637;AB
95;Ciências da Natureza e suas Tecnologias;;C;0.5600437521934509;0.2992250323295593;0.3692677617073059;0.39808809757232666;0.4360203146934509;0.464769184589386;0.548032283782959;0.41788703203201294;0.4021255373954773;0.5164434313774109;;0.441190242767334;0.5600437521934509;AB
96;Ciências da Natureza e suas Tecnologias;;B;0.20930930972099304;0.365872859954834;0.22040413320064545;0.30597972869873047;0.31038910150527954;0.2893066704273224;0.30924129486083984;0.5544071197509766;0.2867431342601776;0.2981303334236145;;0.31497836858034134;0.5544071197509766;CD
