Numero;Area;Idioma;Gabarito;sim_AB;sim_AC;sim_AD;sim_AE;sim_BC;sim_BD;sim_BE;sim_CD;sim_CE;sim_DE;sim_media;sim_maxima;par_mais_similar
11;Linguagens, Códigos e suas Tecnologias;;C;0.5136122107505798;0.4743529260158539;0.3780733346939087;0.3776784837245941;0.4583459496498108;0.6574878692626953;0.41167789697647095;0.48339757323265076;0.34028053283691406;0.3492637276649475;0.44441705048084257;0.6574878692626953;BD
12;Linguagens, Códigos e suas Tecnologias;;E;0.7371153831481934;0.5128861665725708;0.3218711018562317;0.2549057900905609;0.3112596273422241;0.28187042474746704;0.15154697000980377;0.31143349409103394;0.32605141401290894;0.4220750331878662;0.36310154050588606;0.7371153831481934;AB
13;Linguagens, Códigos e suas Tecnologias;;B;0.6368968486785889;0.3898712396621704;0.5819606781005859;0.46414366364479065;0.44247716665267944;0.7160773277282715;0.49265456199645996;0.39827096462249756;0.6770652532577515;0.4345592260360718;0.5233976930379868;0.7160773277282715;BD
14;Linguagens, Códigos e suas Tecnologias;;A;0.34627342224121094;0.43187469244003296;0.6743263602256775;0.6919980645179749;0.22532925009727478;0.2938445806503296;0.3613388240337372;0.478180855512619;0.37539947032928467;0.6521223187446594;0.45306878387928007;0.6919980645179749;AE
15;Linguagens, Códigos e suas Tecnologias;;C;0.36435025930404663;0.06573279201984406;0.18708543479442596;0.23975802958011627;0.404197096824646;0.28571856021881104;0.13009408116340637;0.2685393691062927;0.17325955629348755;0.10681778192520142;0.2225552961230278;0.404197096824646;BC
16;Linguagens, Códigos e suas Tecnologias;;B;0.6194790601730347;0.5243353843688965;0.7174984216690063;0.4718382656574249;0.5309937000274658;0.6092770099639893;0.5924414396286011;0.5562406778335571;0.42107847332954407;0.5358180999755859;0.5579000532627105;0.7174984216690063;AD
17;Linguagens, Códigos e suas Tecnologias;;B;0.531122088432312;0.2240147888660431;0.5011743903160095;0.3918411433696747;0.38160109519958496;0.4217088222503662;0.3231670558452606;0.22838398814201355;0.4064919054508209;0.5223644375801086;0.3931869715452194;0.531122088432312;AB
18;Linguagens, Códigos e suas Tecnologias;;D;0.5309613347053528;0.6371784210205078;0.4164809584617615;0.6303267478942871;0.5540516376495361;0.5550761222839355;0.5601252317428589;0.5169078707695007;0.8026019930839539;0.5134167671203613;0.5717127084732055;0.8026019930839539;CE
19;Linguagens, Códigos e suas Tecnologias;;A;0.21113038063049316;0.3972923755645752;0.2227020263671875;0.591256856918335;0.3110096752643585;0.16494467854499817;0.22026333212852478;0.33642879128456116;0.25060901045799255;0.23689278960227966;0.29425299167633057;0.591256856918335;AE
20;Linguagens, Códigos e suas Tecnologias;;A;0.6249381899833679;0.4433688521385193;0.6608467102050781;0.6658105850219727;0.4414944052696228;0.5346813201904297;0.6436911821365356;0.597961962223053;0.4213451147079468;0.5738599896430969;0.5607998311519623;0.6658105850219727;AE
21;Linguagens, Códigos e suas Tecnologias;;E;0.5185452699661255;0.604051947593689;0.4527544677257538;0.3686005771160126;0.36511197686195374;0.30880895256996155;0.39366987347602844;0.3672686815261841;0.38717973232269287;0.456880122423172;0.42228716015815737;0.604051947593689;AC
22;Linguagens, Códigos e suas Tecnologias;;E;0.5173640251159668;0.36263206601142883;0.4508768618106842;0.26634085178375244;0.6116531491279602;0.3019663095474243;0.4598535895347595;0.1816805601119995;0.4022117853164673;0.41704756021499634;0.39716267585754395;0.6116531491279602;BC
23;Linguagens, Códigos e suas Tecnologias;;C;0.24172227084636688;0.2964111864566803;0.2482108771800995;0.4167565107345581;0.405524343252182;0.3723602890968323;0.3619920015335083;0.46122896671295166;0.4995230436325073;0.6620361804962158;0.3965765669941902;0.6620361804962158;DE
24;Linguagens, Códigos e suas Tecnologias;;A;0.2544374465942383;0.3089710474014282;0.32488274574279785;0.4630623161792755;0.46589723229408264;0.3501303195953369;0.5135167241096497;0.33588090538978577;0.4453672766685486;0.5270199775695801;0.39891659915447236;0.5270199775695801;DE
25;Linguagens, Códigos e suas Tecnologias;;B;0.3917917013168335;0.3890724182128906;0.37229853868484497;0.4359127879142761;0.5852091312408447;0.43456703424453735;0.5123453140258789;0.5034512877464294;0.46364277601242065;0.41416263580322266;0.4502453625202179;0.5852091312408447;BC
26;Linguagens, Códigos e suas Tecnologias;;A;0.6011213064193726;0.35688626766204834;0.356078565120697;0.5887244343757629;0.1802731305360794;0.1641908586025238;0.2491137981414795;0.28709420561790466;0.36604201793670654;0.38477233052253723;0.3534296914935112;0.6011213064193726;AB
27;Linguagens, Códigos e suas Tecnologias;;B;0.5937972664833069;0.26176372170448303;0.2754549980163574;0.16195827722549438;0.3194156289100647;0.3688548803329468;0.33566075563430786;0.2825847268104553;0.1423180103302002;0.19768258929252625;0.29394908547401427;0.5937972664833069;AB
28;Linguagens, Códigos e suas Tecnologias;;E;0.3637824058532715;0.42007434368133545;0.29207468032836914;0.37470078468322754;0.3709928095340729;0.23656874895095825;0.36084944009780884;0.43431463837623596;0.4582700729370117;0.4146382808685303;0.37262662053108214;0.4582700729370117;CE
29;Linguagens, Códigos e suas Tecnologias;;E;0.24284833669662476;0.17927286028862;0.24025854468345642;0.29217541217803955;0.2865752577781677;0.2845537066459656;0.2791234254837036;0.15730315446853638;0.41138818860054016;0.275884747505188;0.26493836343288424;0.41138818860054016;CE
30;Linguagens, Códigos e suas Tecnologias;;C;0.4986943304538727;0.40696242451667786;0.2333400845527649;0.38702887296676636;0.3700874149799347;0.37871062755584717;0.3422737717628479;0.5335001945495605;0.6272873282432556;0.4441581070423126;0.42220431566238403;0.6272873282432556;CE
31;Linguagens, Códigos e suas Tecnologias;;E;0.36231350898742676;0.6258047819137573;0.4285826086997986;0.43654102087020874;0.4091413617134094;0.5031659603118896;0.2854771614074707;0.6079343557357788;0.534182071685791;0.42658162117004395;0.4619724452495575;0.6258047819137573;AC
32;Linguagens, Códigos e suas Tecnologias;;B;0.479015052318573;0.4336763024330139;0.3598470985889435;0.32990285754203796;0.40339308977127075;0.4120684564113617;0.39979469776153564;0.39578747749328613;0.46961259841918945;0.4503236711025238;0.4133421301841736;0.479015052318573;AB
33;Linguagens, Códigos e suas Tecnologias;;E;0.21664826571941376;0.18281051516532898;0.3504028618335724;0.37652257084846497;0.4858156144618988;0.17139819264411926;0.3118017911911011;0.30003902316093445;0.40120619535446167;0.4061013162136078;0.3202746346592903;0.4858156144618988;BC
34;Linguagens, Códigos e suas Tecnologias;;E;0.29453885555267334;0.2217521071434021;0.26936572790145874;0.23534941673278809;0.3472329378128052;0.3194599747657776;0.23474177718162537;0.2367008626461029;0.3346104621887207;0.5190348029136658;0.301278692483902;0.5190348029136658;DE
35;Linguagens, Códigos e suas Tecnologias;;D;0.07868070155382156;0.08509091287851334;0.20149344205856323;0.14586509764194489;0.23843222856521606;0.2227167785167694;0.13272833824157715;0.2682250738143921;0.24877776205539703;0.37483009696006775;0.19968404322862626;0.37483009696006775;DE
36;Linguagens, Códigos e suas Tecnologias;;C;0.3441776633262634;0.24087044596672058;0.14179836213588715;0.1710977852344513;0.2688477635383606;0.3432050943374634;0.3861348032951355;0.2721506357192993;0.3008732199668884;0.4031282067298889;0.28722839802503586;0.4031282067298889;DE
37;Linguagens, Códigos e suas Tecnologias;;A;0.20524750649929047;0.43450990319252014;0.3123456835746765;0.32856541872024536;0.19386979937553406;0.2119193971157074;0.34928271174430847;0.23799559473991394;0.30795925855636597;0.20582234859466553;0.2787517622113228;0.43450990319252014;AC
38;Linguagens, Códigos e suas Tecnologias;;D;0.3479658365249634;0.29286885261535645;0.3200339674949646;0.3564756512641907;0.18673919141292572;0.3722990155220032;0.4703797996044159;0.11398586630821228;0.24443723261356354;0.22849908471107483;0.29336844980716703;0.4703797996044159;BE
39;Linguagens, Códigos e suas Tecnologias;;B;0.3023492693901062;0.4285573959350586;0.38906329870224;0.5379244089126587;0.30768460035324097;0.4076579809188843;0.3162398636341095;0.39656609296798706;0.3285025358200073;0.41367465257644653;0.3828220099210739;0.5379244089126587;AE
40;Linguagens, Códigos e suas Tecnologias;;D;0.09158995747566223;0.22570084035396576;0.408829003572464;0.32489824295043945;0.05988576263189316;0.08995687961578369;0.3256446421146393;0.20533537864685059;0.22113828361034393;0.19205597043037415;0.2145034961402416;0.408829003572464;AD
41;Linguagens, Códigos e suas Tecnologias;;B;0.30540144443511963;0.5419137477874756;0.3411041498184204;0.6159721612930298;0.5552883148193359;0.4669020175933838;0.4638921022415161;0.4185953140258789;0.6010435819625854;0.3743308186531067;0.4684443652629852;0.6159721612930298;AE
42;Linguagens, Códigos e suas Tecnologias;;D;0.5178669691085815;0.5045837759971619;0.21117739379405975;0.476159930229187;0.45280921459198;0.4530417323112488;0.4619268774986267;0.37417033314704895;0.555734395980835;0.347713828086853;0.4355184450745583;0.555734395980835;CE
43;Linguagens, Códigos e suas Tecnologias;;B;0.44059866666793823;0.4170699715614319;0.3235737085342407;0.4123270511627197;0.4305678904056549;0.5050965547561646;0.47112980484962463;0.6713859438896179;0.7323055267333984;0.5187631845474243;0.4922818303108215;0.7323055267333984;CE
44;Linguagens, Códigos e suas Tecnologias;;A;0.41142213344573975;0.2974240779876709;0.5480740666389465;0.5110993385314941;0.10178770869970322;0.5313552618026733;0.4177340567111969;0.15226098895072937;0.15307947993278503;0.48029953241348267;0.3604536645114422;0.5480740666389465;AD
45;Linguagens, Códigos e suas Tecnologias;;A;0.4888136386871338;0.38027632236480713;0.5246076583862305;0.42584773898124695;0.2898394763469696;0.4573148787021637;0.42443662881851196;0.3756362497806549;0.3618951737880707;0.41763389110565186;0.4146301656961441;0.5246076583862305;AD
46;Ciências Humanas e suas Tecnologias;;C;0.4278738498687744;0.46086031198501587;0.47684651613235474;0.3122365474700928;0.4505734443664551;0.3983726501464844;0.32806456089019775;0.38782620429992676;0.37176313996315;0.3593815267086029;0.39737987518310547;0.47684651613235474;AD
47;Ciências Humanas e suas Tecnologias;;B;0.377365380525589;0.39070039987564087;0.285809189081192;0.1847745031118393;0.3273656368255615;0.270677387714386;0.3307020664215088;0.2638484835624695;0.3930685520172119;0.07764490693807602;0.2901956506073475;0.3930685520172119;CE
48;Ciências Humanas e suas Tecnologias;;E;0.4157862067222595;0.15095877647399902;0.3587585687637329;0.4544389545917511;0.2077057808637619;0.2790225148200989;0.36689186096191406;0.3298298716545105;0.30364999175071716;0.34569209814071655;0.3212734624743462;0.4544389545917511;AE
49;Ciências Humanas e suas Tecnologias;;C;0.19026091694831848;0.4049994945526123;0.2815574109554291;0.312999427318573;0.25329849123954773;0.3465311527252197;0.1220257580280304;0.3741227984428406;0.39061224460601807;0.19608059525489807;0.28724882900714876;0.4049994945526123;AC
50;Ciências Humanas e suas Tecnologias;;A;0.5788809657096863;0.47304874658584595;0.44755318760871887;0.3437240719795227;0.2889161705970764;0.16039693355560303;0.30583465099334717;0.2586529850959778;0.33619534969329834;0.3630635738372803;0.35562666356563566;0.5788809657096863;AB
51;Ciências Humanas e suas Tecnologias;;B;0.3500560224056244;0.24945449829101562;0.36757561564445496;0.38087111711502075;0.44247061014175415;0.4814009368419647;0.5831900835037231;0.48957324028015137;0.3568018078804016;0.5770164728164673;0.4278410404920578;0.5831900835037231;BE
52;Ciências Humanas e suas Tecnologias;;B;0.6087249517440796;0.7017570734024048;0.703204870223999;0.5003000497817993;0.5276185274124146;0.554987370967865;0.4479987919330597;0.5309707522392273;0.5141748785972595;0.4137469530105591;0.5503484219312668;0.703204870223999;AD
53;Ciências Humanas e suas Tecnologias;;C;0.5992374420166016;0.5043128132820129;0.23210574686527252;0.2922987937927246;0.5036027431488037;0.26505789160728455;0.3403167128562927;0.29289716482162476;0.4096963405609131;0.5015313029289246;0.3941056951880455;0.5992374420166016;AB
54;Ciências Humanas e suas Tecnologias;;D;0.5105605125427246;0.4873315393924713;0.4338914155960083;0.46612927317619324;0.3646394610404968;0.4019277095794678;0.3968266546726227;0.5529885292053223;0.3800118565559387;0.40434783697128296;0.4398654788732529;0.5529885292053223;CD
55;Ciências Humanas e suas Tecnologias;;E;0.7788541316986084;0.6363548040390015;0.9240150451660156;0.7402693033218384;0.7841870784759521;0.7965922951698303;0.9631372690200806;0.6786527633666992;0.7846688032150269;0.8081125617027283;0.7894844055175781;0.9631372690200806;BE
56;Ciências Humanas e suas Tecnologias;;A;0.40756189823150635;0.6026686429977417;0.32245388627052307;0.5141260027885437;0.4463590979576111;0.2411905825138092;0.3787117600440979;0.2565516233444214;0.4154569208621979;0.23545794188976288;0.3820538356900215;0.6026686429977417;AC
57;Ciências Humanas e suas Tecnologias;;C;0.5260400176048279;0.3012024164199829;0.36472880840301514;0.2645590305328369;0.36807096004486084;0.3436049222946167;0.2617139220237732;0.4422478675842285;0.4132513403892517;0.265318900346756;0.355073818564415;0.5260400176048279;AB
58;Ciências Humanas e suas Tecnologias;;D;0.30652350187301636;0.20521683990955353;0.38024812936782837;0.3187400698661804;0.21992570161819458;0.46597421169281006;0.5813144445419312;0.3942689597606659;0.35663869976997375;0.5675116777420044;0.37963622361421584;0.5813144445419312;BE
59;Ciências Humanas e suas Tecnologias;;C;0.4553987979888916;0.38541221618652344;0.520300567150116;0.4647941589355469;0.2813856601715088;0.343513160943985;0.34089142084121704;0.545246958732605;0.24913525581359863;0.2942163348197937;0.3880294531583786;0.545246958732605;CD
60;Ciências Humanas e suas Tecnologias;;E;0.5626543164253235;0.3414309024810791;0.40007123351097107;0.6241694688796997;0.2644655704498291;0.5145557522773743;0.6357237100601196;0.23742225766181946;0.41154783964157104;0.4997374415397644;0.4491778492927551;0.6357237100601196;BE
61;Ciências Humanas e suas Tecnologias;;D;0.3343285024166107;0.6732248663902283;0.3966330885887146;0.4069751501083374;0.35843661427497864;0.3825114369392395;0.2563225328922272;0.5099028944969177;0.5061867237091064;0.5398763418197632;0.43643981516361235;0.6732248663902283;AC
62;Ciências Humanas e suas Tecnologias;;A;0.2999963164329529;0.3542535603046417;0.31143298745155334;0.4403078258037567;0.24010705947875977;0.5304505825042725;0.40525463223457336;0.31027933955192566;0.576972246170044;0.3651835322380066;0.38342380821704863;0.576972246170044;CE
63;Ciências Humanas e suas Tecnologias;;A;0.5109907984733582;0.42296135425567627;0.5372869968414307;0.4113931357860565;0.33807575702667236;0.23433902859687805;0.3864167332649231;0.4621908664703369;0.4782989025115967;0.38540980219841003;0.41673633754253386;0.5372869968414307;AD
64;Ciências Humanas e suas Tecnologias;;A;0.17304787039756775;0.15817417204380035;0.37368717789649963;0.4525221884250641;0.3827671706676483;0.23287180066108704;0.23149409890174866;0.2831469178199768;0.22984091937541962;0.3915638327598572;0.29091161489486694;0.4525221884250641;AE
65;Ciências Humanas e suas Tecnologias;;D;0.6197398900985718;0.4267995059490204;0.5200458765029907;0.5006880760192871;0.3993012607097626;0.45132991671562195;0.5870335102081299;0.42902740836143494;0.3959035575389862;0.544416069984436;0.48742850720882414;0.6197398900985718;AB
66;Ciências Humanas e suas Tecnologias;;B;0.42028817534446716;0.3018408417701721;0.3319028317928314;0.315513551235199;0.5984559059143066;0.6137247085571289;0.4609483778476715;0.46075117588043213;0.3705403208732605;0.34864604473114014;0.42226119339466095;0.6137247085571289;BD
67;Ciências Humanas e suas Tecnologias;;C;0.5662564039230347;0.626413881778717;0.3706747889518738;0.45701587200164795;0.6027930378913879;0.531711220741272;0.5040410757064819;0.3910026550292969;0.50682133436203;0.5736443400382996;0.5130374610424042;0.626413881778717;AC
68;Ciências Humanas e suas Tecnologias;;D;0.2623039782047272;0.5378244519233704;0.611034631729126;0.4593615233898163;0.2528524398803711;0.30227452516555786;0.3415980041027069;0.5386658310890198;0.3939429521560669;0.35993337631225586;0.4059791713953018;0.611034631729126;AD
69;Ciências Humanas e suas Tecnologias;;D;0.3286973834037781;0.4039708375930786;0.34227997064590454;0.24155424535274506;0.27705419063568115;0.5217870473861694;0.3311467170715332;0.5453840494155884;0.24232782423496246;0.26940658688545227;0.3503608852624893;0.5453840494155884;CD
70;Ciências Humanas e suas Tecnologias;;A;0.20969697833061218;0.2271551787853241;0.4194047749042511;0.40473854541778564;0.2982327938079834;0.23845107853412628;0.4205913543701172;0.2671772241592407;0.3126695156097412;0.3907981514930725;0.31889155954122544;0.4205913543701172;BE
71;Ciências Humanas e suas Tecnologias;;E;0.36006852984428406;0.2627207934856415;0.292447954416275;0.3641173541545868;0.2627250552177429;0.3977506458759308;0.23747479915618896;0.4026564359664917;0.388425350189209;0.4076738953590393;0.337606081366539;0.4076738953590393;DE
72;Ciências Humanas e suas Tecnologias;;C;0.5324500799179077;0.3968946635723114;0.2907009720802307;0.2934837341308594;0.392531156539917;0.21752606332302094;0.380304217338562;0.483026921749115;0.3168586492538452;0.151665598154068;0.34554420560598376;0.5324500799179077;AB
73;Ciências Humanas e suas Tecnologias;;B;0.5367888808250427;0.5076673626899719;0.3243246376514435;0.46834173798561096;0.3997397720813751;0.2942299246788025;0.3247838616371155;0.4449803829193115;0.45113810896873474;0.3342958688735962;0.4086290538311005;0.5367888808250427;AB
74;Ciências Humanas e suas Tecnologias;;A;0.43526384234428406;0.5555338859558105;0.4557550549507141;0.13075853884220123;0.4585174024105072;0.45878875255584717;0.3206769824028015;0.5985842347145081;0.45003703236579895;0.3672869801521301;0.4231202706694603;0.5985842347145081;CD
75;Ciências Humanas e suas Tecnologias;;B;0.3872326612472534;0.4518769085407257;0.273104190826416;0.2503238916397095;0.3652677536010742;0.4293596148490906;0.2986298203468323;0.3895874619483948;0.2720224857330322;0.2501752972602844;0.3367580085992813;0.4518769085407257;AC
76;Ciências Humanas e suas Tecnologias;;A;0.45638948678970337;0.4631567597389221;0.3765479624271393;0.45012417435646057;0.5147175192832947;0.1810784935951233;0.49090641736984253;0.35507088899612427;0.4531688094139099;0.1790667176246643;0.39202272295951845;0.5147175192832947;BC
77;Ciências Humanas e suas Tecnologias;;E;0.4451136291027069;0.4051642417907715;0.4130252003669739;0.4721413850784302;0.24635621905326843;0.6370511054992676;0.22211506962776184;0.35399991273880005;0.5087987184524536;0.36949434876441956;0.40732598304748535;0.6370511054992676;BD
78;Ciências Humanas e suas Tecnologias;;C;0.19297417998313904;0.28255695104599;0.1851738542318344;0.23919197916984558;0.2855251431465149;0.4025278687477112;0.3434411585330963;0.38039663434028625;0.3566703498363495;0.3469220697879791;0.3015380188822746;0.4025278687477112;BD
79;Ciências Humanas e suas Tecnologias;;B;0.5903756618499756;0.4334980249404907;0.30409762263298035;0.5016663670539856;0.32971513271331787;0.2440081238746643;0.5251280069351196;0.3737190365791321;0.41718125343322754;0.3007044792175293;0.4020093709230423;0.5903756618499756;AB
80;Ciências Humanas e suas Tecnologias;;E;0.3755247890949249;0.6486312747001648;0.6109815835952759;0.48202043771743774;0.31856226921081543;0.3459146022796631;0.43724390864372253;0.7647117376327515;0.2880745530128479;0.33731794357299805;0.4608983099460602;0.7647117376327515;CD
81;Ciências Humanas e suas Tecnologias;;B;0.5441868305206299;0.4386753737926483;0.5550391674041748;0.4091566205024719;0.45131033658981323;0.3903762698173523;0.4238945245742798;0.37610146403312683;0.2850269675254822;0.28516584634780884;0.41589334011077883;0.5550391674041748;AD
82;Ciências Humanas e suas Tecnologias;;A;0.15942323207855225;0.33243754506111145;0.1909555196762085;0.3232218325138092;0.2538301348686218;0.3580591082572937;0.30065006017684937;0.23177343606948853;0.35971400141716003;0.23359276354312897;0.27436576336622237;0.35971400141716003;CE
83;Ciências Humanas e suas Tecnologias;;E;0.3991149067878723;0.2883564531803131;0.24384523928165436;0.21079930663108826;0.5446768403053284;0.35558217763900757;0.3486519753932953;0.3610638380050659;0.593005895614624;0.2633076310157776;0.3608404263854027;0.593005895614624;CE
84;Ciências Humanas e suas Tecnologias;;E;0.42863473296165466;0.23145873844623566;0.4533514976501465;0.4627782106399536;0.3768208622932434;0.5388565063476562;0.4003872871398926;0.40615132451057434;0.38540199398994446;0.47233134508132935;0.4156172499060631;0.5388565063476562;BD
85;Ciências Humanas e suas Tecnologias;;D;0.3704085946083069;0.18862566351890564;0.4097282290458679;0.48114222288131714;0.3031688928604126;0.37023767828941345;0.28458675742149353;0.4222491383552551;0.341741144657135;0.5033773183822632;0.36752656400203704;0.5033773183822632;DE
86;Ciências Humanas e suas Tecnologias;;A;0.5273796319961548;0.3140912652015686;0.346923828125;0.336829274892807;0.24963247776031494;0.12511926889419556;0.17127683758735657;0.4242090880870819;0.37203285098075867;0.5805754661560059;0.3448069989681244;0.5805754661560059;DE
87;Ciências Humanas e suas Tecnologias;;D;0.40623027086257935;0.3886658251285553;0.29288166761398315;0.20665517449378967;0.45222926139831543;0.37760820984840393;0.21096035838127136;0.4202626049518585;0.5163978338241577;0.4222460985183716;0.3694137305021286;0.5163978338241577;CE
88;Ciências Humanas e suas Tecnologias;;E;0.3481813073158264;0.4517189860343933;0.2986859381198883;0.425396203994751;0.43133872747421265;0.4759663939476013;0.40703755617141724;0.20027002692222595;0.4499085545539856;0.3402550220489502;0.3828758716583252;0.4759663939476013;BD
89;Ciências Humanas e suas Tecnologias;;A;0.2720607817173004;0.27532076835632324;0.19241778552532196;0.3855409622192383;0.4111480712890625;0.27934104204177856;0.394000381231308;0.33766210079193115;0.26456043124198914;0.3169577121734619;0.3129010036587715;0.4111480712890625;BC
90;Ciências Humanas e suas Tecnologias;;B;0.3289322257041931;0.3466458022594452;0.4529544413089752;0.3171730637550354;0.5056289434432983;0.41389840841293335;0.3370954990386963;0.3275461792945862;0.2243250012397766;0.6766728162765503;0.393087238073349;0.6766728162765503;DE
91;Ciências da Natureza e suas Tecnologias;;D;0.48246440291404724;0.4342634081840515;0.4821118414402008;0.3584427535533905;0.41456353664398193;0.42184001207351685;0.3196963667869568;0.5452491641044617;0.5789544582366943;0.43729257583618164;0.4474878519773483;0.5789544582366943;CE
92;Ciências da Natureza e suas Tecnologias;;D;0.39481645822525024;0.3945227563381195;0.39335745573043823;0.35139763355255127;0.4974097013473511;0.3779807686805725;0.4785788059234619;0.5616704225540161;0.43112802505493164;0.4159519672393799;0.42968139946460726;0.5616704225540161;CD
93;Ciências da Natureza e suas Tecnologias;;E;0.43650248646736145;0.4942360818386078;0.3838251233100891;0.6475472450256348;0.3897782266139984;0.4281453490257263;0.5349970459938049;0.3641435503959656;0.46815285086631775;0.7433681488037109;0.4890696108341217;0.7433681488037109;DE
94;Ciências da Natureza e suas Tecnologias;;C;0.4508591890335083;0.3449040651321411;0.22781352698802948;0.27432170510292053;0.404335081577301;0.3495910167694092;0.4926567077636719;0.41861826181411743;0.4720650315284729;0.46676501631736755;0.39019296020269395;0.4926567077636719;BE
95;Ciências da Natureza e suas Tecnologias;;D;0.4769197106361389;0.6568748950958252;0.7396012544631958;0.6773761510848999;0.5943115949630737;0.3994942307472229;0.478659451007843;0.546917736530304;0.645199179649353;0.5519242286682129;0.5767278432846069;0.7396012544631958;AD
96;Ciências da Natureza e suas Tecnologias;;A;0.4556185007095337;0.4406415820121765;0.378162682056427;0.40982967615127563;0.5567816495895386;0.48278728127479553;0.4224526584148407;0.6033464670181274;0.5493178367614746;0.3995257019996643;0.4698464035987854;0.6033464670181274;CD
97;Ciências da Natureza e suas Tecnologias;;E;0.47889232635498047;0.4549318253993988;0.3966095447540283;0.4392997920513153;0.4514925479888916;0.33976808190345764;0.40435361862182617;0.42676764726638794;0.4043288826942444;0.6415841579437256;0.44380284249782564;0.6415841579437256;DE
